platform,title,brand,category,final_price_usd,initial_price_usd,currency,rating,reviews_count,has_discount,discount_pct,price_band,disc_level
Lazada,2024 Baru promo trade in hp A96 Handphone Hp murah 7.5Inci 5G A97 / i14 Pro Max ,HILO'S,"[""Handphone & Tablet"",""Smartphones""]",55.7568,83.072,IDR,5.0,29.0,True,32.88135593220339,高价($50-100),重度(>30%)
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.605376,1.5999999999999999,IDR,4.9,783.0,True,62.163999999999994,超低价(<$5),重度(>30%)
Lazada,15 PRO MAX ROM 12 GB + 512GB,No Brand,"[""Handphone & Tablet"",""Feature Phones""]",128.0,0.0,IDR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.605376,1.5999999999999999,IDR,4.9,783.0,True,62.163999999999994,超低价(<$5),重度(>30%)
Lazada,2024 Baru promo trade in hp A96 Handphone Hp murah 7.5Inci 5G A97 / i14 Pro Max ,HILO'S,"[""Handphone & Tablet"",""Smartphones""]",47.519999999999996,76.672,IDR,5.0,29.0,True,38.02170283806344,中高价($30-50),重度(>30%)
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.639936,1.5999999999999999,IDR,4.9,783.0,True,60.004000000000005,超低价(<$5),重度(>30%)
Lazada,15 PRO MAX ROM 12 GB + 512GB,No Brand,"[""Handphone & Tablet"",""Feature Phones""]",128.0,0.0,IDR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.605376,1.5999999999999999,IDR,4.9,783.0,True,62.163999999999994,超低价(<$5),重度(>30%)
Lazada,Pelindung lensa kamera kaca berlian berkilau untuk iPhone15 14 12 11 13 Pro Max ,AKABEILA,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Lens",1.0368,5.12,IDR,4.7,50.0,True,79.74999999999999,超低价(<$5),重度(>30%)
Lazada,Pelindung lensa kamera kaca berlian berkilau untuk iPhone15 14 12 11 13 Pro Max ,AKABEILA,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Lens",1.0368,5.12,IDR,4.7,50.0,True,79.74999999999999,超低价(<$5),重度(>30%)
Lazada,Transparant Airbag Laser Case for X XS XR MAX 11 12 13 14 Plus Pro Max,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Casi",0.605376,1.5999999999999999,IDR,4.9,783.0,True,62.163999999999994,超低价(<$5),重度(>30%)
Lazada,DUS BOX ïPHONE 11 PRO MAX,No Brand,"[""Aksesoris Elektronik"",""Aksesoris Handphone & Tablet"",""Suku",7.552,0.0,IDR,5.0,4.0,False,0.0,低价($5-15),无折扣
Lazada,15 PRO MAX ROM 12 GB + 512GB,No Brand,"[""Handphone & Tablet"",""Feature Phones""]",128.0,0.0,IDR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,IPHONE 15 PRO MAX TITANIUM WHITE,Apple,"[""Handphone & Tablet"",""Feature Phones""]",1152.0,0.0,IDR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,Laptop HP Envy x360 2 in 1 Intel Core Ultra 7 Intel Graphics 16GB RAM 1TB SSD Si,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",1337.5359999999998,1388.7359999999999,IDR,0.0,0.0,True,3.686805843587266,超高价(>$100),轻度(<15%)
Lazada,Laptop HP Pavilion Plus Intel Core i5 Gen 13 Iris X 16GB RAM 512GB SSD Silver / ,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",959.9359999999999,1011.136,IDR,0.0,0.0,True,5.063611620988675,超高价(>$100),轻度(<15%)
Lazada,Tinta Printer HP Original 802 Warna Tri Color / Combo 2 Pack Colour Hitam / Smal,HP,"[""Pencetak & Monitor"",""Tinta Printer"",""Kartrid Tinta""]",21.503999999999998,0.0,IDR,4.9,65.0,False,0.0,中价($15-30),无折扣
Lazada,Laptop HP Envy x360 2 in 1 AMD Ryzen 7 Radeon 32GB RAM 1TB SSD Silver Windows 11,HP,"[""Komputer & Laptop"",""Laptop"",""Laptop Umum""]",1433.5359999999998,1484.7359999999999,IDR,0.0,0.0,True,3.4484245010560834,超高价(>$100),轻度(<15%)
Lazada,【BUY 1 TAKE 1】Women's Manual Bikini Trimmer Designed Specially for Smooth Sensit,No Brand,"[""Small Appliances"",""Personal Care Appliances"",""Hair Removal",1.152,3.384,PHP,5.0,4.0,True,65.95744680851064,超低价(<$5),重度(>30%)
Lazada,【BUY 1 TAKE 1】300ML Mite killer Spray Green Prickly Ash bed bugs killer spray Mi,No Brand,"[""Household Supplies"",""Pest Control"",""Insecticide Sprays""]",1.476,3.582,PHP,4.6,59.0,True,58.79396984924623,超低价(<$5),重度(>30%)
Lazada,【BUY 1 TAKE 1】300ML Mite killer Spray Green Prickly Ash bed bugs killer spray Mi,No Brand,"[""Household Supplies"",""Pest Control"",""Insecticide Sprays""]",0.7559999999999999,3.582,PHP,4.6,59.0,True,78.89447236180905,超低价(<$5),重度(>30%)
Lazada,【BUY 1 TAKE 1】Mouth Spray Long Lasting Breath Freshener 20ML Mint Oral Spray for,No Brand,"[""Beauty"",""Personal Care"",""Oral Care"",""Mouthwash""]",0.32399999999999995,3.582,PHP,4.8,2472.0,True,90.95477386934674,超低价(<$5),重度(>30%)
Lazada,【BUY 1 TAKE 1】YINGHUANGJIA QUADRATIC  Perfume Sweet Night Long Lasting Internet ,No Brand,"[""Beauty"",""Fragrances"",""Unisex""]",3.15,0.0,PHP,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,【BUY 1 TAKE 1】NEW O.TWO.O VAVOLA Comb Eyelash Curler Warping Fits All Eye Shapes,No Brand,"[""Beauty"",""Makeup"",""Makeup Accessories"",""Eyelash Curlers""]",2.376,7.1819999999999995,PHP,0.0,0.0,True,66.9172932330827,超低价(<$5),重度(>30%)
Lazada,Appetite Booster Stimulant for Dogs and Cats Picky Eater Food Topper Pet Healthy,No Brand,"[""Pet Supplies"",""Pet Food"",""Dog Food & Treat"",""Dog Dry Food""",1.7819999999999998,4.5,PHP,5.0,1388.0,True,60.4,超低价(<$5),重度(>30%)
Lazada,Appetite Booster Stimulant for Dogs and Cats Picky Eater Food Topper Pet Healthy,No Brand,"[""Pet Supplies"",""Pet Food"",""Dog Food & Treat"",""Dog Dry Food""",1.7819999999999998,0.0,PHP,5.0,1388.0,False,0.0,超低价(<$5),无折扣
Lazada,Skin Game Brightens & Moisture (Kind Moisturizer & Theory Brightening Essence 10,Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Pelembap Muka""]",18.92352,21.503999999999998,IDR,0.0,0.0,True,11.999999999999991,中价($15-30),轻度(<15%)
Lazada,Skin Game Brightens & Moisture (Kind Moisturizer & Theory Brightening Essence 10,Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Pelembap Muka""]",18.92352,21.503999999999998,IDR,0.0,0.0,True,11.999999999999991,中价($15-30),轻度(<15%)
Lazada,Acne Advance Bundle (Sensitive & Oily Skin),Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Perawatan Kulit"",""Pelembap ",15.693375999999999,18.944,IDR,4.9,18.0,True,17.159121621621622,中价($15-30),中度(15-30%)
Lazada,Kind Basic Bundle (Oily Skin),Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Perawatan Kulit"",""Pelembap ",16.67072,18.944,IDR,5.0,3.0,True,12.0,中价($15-30),轻度(<15%)
Lazada,Skin Game Purity Micellar Water 200 ml - Pembersih Wajah,Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Pembersih Wajah""]",8.9984,9.472,IDR,5.0,2.0,True,4.999999999999993,低价($5-15),轻度(<15%)
Lazada,Skin Game Acne Fighter Advance,Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Perawatan Kulit"",""Pelembap ",23.802048,27.136,IDR,0.0,0.0,True,12.286084905660378,中价($15-30),轻度(<15%)
Lazada,Kind Basic Bundle (Dry Skin),Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Perawatan Kulit"",""Pelembap ",14.102848,17.024,IDR,5.0,2.0,True,17.159022556390983,低价($5-15),中度(15-30%)
Lazada,Skin Game Basic Skincare Bundle,Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Pelembap Muka""]",25.996736,29.695999999999998,IDR,0.0,0.0,True,12.457112068965516,中价($15-30),轻度(<15%)
Lazada,Skin Game Kind Cream Moisturizer - Pelembab Wajah (Skin Barrier),Skin Game,"[""Kecantikan"",""Perawatan Kulit"",""Pelembap Muka""]",9.19296,10.751999999999999,IDR,4.9,396.0,True,14.499999999999996,低价($5-15),轻度(<15%)
Lazada,Skin Game Fight Acne & Reduce Darkspot (Advance),Skin Game,"[""Kecantikan"",""Alat Kesehatan & Kecantikan"",""Alat Perawatan ",25.831039999999998,29.695999999999998,IDR,0.0,0.0,True,13.015086206896553,中价($15-30),轻度(<15%)
Lazada,【COD】YOUKELI 6A Type C Cable 66W Fast Charging for Huawei P40 Mate 30 Honor USBC,No Brand,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",2.486,4.84,MYR,5.0,40.0,True,48.63636363636363,超低价(<$5),重度(>30%)
Lazada,Pet Foot Cleansing Foam Cat Dog Paw Cleaning Scrub Deodorant Foot Wash Foot Care,No Brand,"[""Pet Supplies"",""Pet Accessories"",""Grooming"",""Shampoos & Bat",1.6412,4.9478,MYR,4.9,51.0,True,66.8297020898177,超低价(<$5),重度(>30%)
Lazada,Original Guarantee Hair dryer 3 in 1 negative ion hot air dryer curly hair strai,No Brand,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories",4.8158,4.9654,MYR,4.9,264.0,True,3.012848914488249,超低价(<$5),轻度(<15%)
Lazada,Rocoren PD 3.1 240W USB Cable Type C 100W Fast Charging Charger Cable For MacBoo,Rocoren,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",2.4596,4.763,MYR,5.0,293.0,True,48.36027713625866,超低价(<$5),重度(>30%)
Lazada,Mini Shaver Mens Electric Trimmer Face Razor Mini Shaver Beard Shaver Portable W,No Brand,"[""Small Appliances"",""Personal Care Appliances"",""Shavers""]",1.7028,1.7336,MYR,4.6,77.0,True,1.7766497461928896,超低价(<$5),轻度(<15%)
Lazada,1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen An,No Brand,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primer",12.3596,0.0,MYR,5.0,2.0,False,0.0,低价($5-15),无折扣
Lazada,"Hisense  4K UHD TV E6K 43""/50""",Hisense,"[""Televisions & Videos"",""Smart Televisions""]",241.78,263.78000000000003,MYR,5.0,2.0,True,8.340283569641379,超高价(>$100),轻度(<15%)
Lazada,Mini Nano Water Mist Sprayer Face Mist 30ML Facial Steamer Beauty Spray USB Rech,No brands,"[""Beauty"",""Beauty Tools"",""Face Skin Care Tools""]",0.649,1.089,MYR,4.8,708.0,True,40.4040404040404,超低价(<$5),重度(>30%)
Lazada,2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus a,No Brand,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,SERVO A50 PRO Foldable Mobile Phone Auto FM Radio Call Record Speed Dial Magic V,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",19.6526,35.373799999999996,MYR,0.0,0.0,True,44.44306237950121,中价($15-30),重度(>30%)
Lazada,Hair Stylist Hair Salon Hair Dryer High Power Household Heating and Cooling Air ,No Brand,"[""Small Appliances"",""Personal Care Appliances"",""Hair Dryers""",8.778,71.08200000000001,MYR,5.0,7.0,True,87.65088207985144,低价($5-15),重度(>30%)
Lazada,BLACKBERRY Z30 LTE FULL SET,Blackberry,"[""Mobiles & Tablets"",""Smartphones""]",94.6,197.78,MYR,5.0,1.0,True,52.169076751946605,高价($50-100),重度(>30%)
Lazada,"SAMSUNG Galaxy S24 Ultra, AI Phone, Android Smartphone, 12GB RAM, 200MP Camera, ",Samsung,"[""Mobiles & Tablets"",""Smartphones""]",1187.78,1495.78,MYR,4.9,227.0,True,20.591263421091337,超高价(>$100),中度(15-30%)
Lazada,Reno8 Pro Handphone 4G/5G 12/512GB Original 7.5 inch Smartphone 5G WiFi 6800mAh ,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",55.6644,107.58,MYR,5.0,30.0,True,48.25766871165644,高价($50-100),重度(>30%)
Lazada,UGREEN MFI iPhone fast charging Cable USB C To Lightning PD Fast Charging Cable ,UGREEN,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",6.7122,19.7978,MYR,4.9,4607.0,True,66.09623291476831,低价($5-15),重度(>30%)
Lazada,NNBILI PD 30W Fast charging Cable For Apple iPhone 14 13 12 11 Pro Max Fast Char,No Brand,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",1.375,4.125,MYR,0.0,0.0,True,66.66666666666666,超低价(<$5),重度(>30%)
Lazada,"UGREEN Nylon USB Type C Fast charging Cable for Samsung S23 Ultra, Samsung S24 U",UGREEN,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",1.2298,8.778,MYR,4.9,6612.0,True,85.98997493734336,超低价(<$5),重度(>30%)
Lazada,1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen An,No Brand,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primer",12.1264,0.0,MYR,5.0,2.0,False,0.0,低价($5-15),无折扣
Lazada,Farcent Scented Spray Banquet Air Refreshers Air Care Rose Cherry Lavender Lemon,Farcent,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",1.9602,2.178,MYR,4.9,207.0,True,10.0,超低价(<$5),轻度(<15%)
Lazada,"LG 43""/50""/55"" UQ70 HDR10 4k Smart UHD TV 43UQ7050PSA/50UQ7050PSA/55UQ7050PSA",LG,"[""Televisions & Videos"",""Smart Televisions""]",373.78000000000003,527.78,MYR,4.6,34.0,True,29.178824510212582,超高价(>$100),中度(15-30%)
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",278.08,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,2000ML Foam Sprayer Car Wash Foam Sprayer Bottle Manual Air High Pressure Water ,No Brand,"[""Motors"",""Automotive"",""Car Care"",""Exterior Vehicle Care"",""C",1.3178,1.925,MYR,4.9,335.0,True,31.542857142857137,超低价(<$5),重度(>30%)
Lazada,realme C67 (8+128GB) (8+256GB) | 108MP 3X in-sensor zoom camera | Snapdragon 685,Realme,"[""Mobiles & Tablets"",""Smartphones""]",159.577,175.78,MYR,5.0,230.0,True,9.217772215269088,超高价(>$100),轻度(<15%)
Lazada,现货✨马卡龙大弯梳 Curved Vent Comb 头皮按摩梳头发蓬松梳子卷发造型梳弧形九排骨梳子男女 Straight Curly Hair Fluffy ,No Brand,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories",0.5896,2.178,MYR,4.9,1619.0,True,72.92929292929293,超低价(<$5),重度(>30%)
Lazada,SERVO A50 PRO Foldable Mobile Phone Auto FM Radio Call Record Speed Dial Magic V,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",25.4694,38.2052,MYR,0.0,0.0,True,33.33525279281354,中价($15-30),重度(>30%)
Lazada,SERVO A50 PRO Foldable Mobile Phone Auto FM Radio Call Record Speed Dial Magic V,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",25.4694,38.2052,MYR,0.0,0.0,True,33.33525279281354,中价($15-30),重度(>30%)
Lazada,2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus a,No Brand,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,Google Pixel 9 Pro XL 128GB 256GB 512GB 1TB,Google,"[""Mobiles & Tablets"",""Smartphones""]",1363.78,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,Rocoren PD 3.1 240W USB Cable Type C 100W Fast Charging Charger Cable For MacBoo,Rocoren,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",0.6115999999999999,2.0504000000000002,MYR,5.0,293.0,True,70.1716738197425,超低价(<$5),重度(>30%)
Lazada,[USED] Phone 13 Pro [128GB / 256GB / 512GB / 1 TB],No brands,"[""Mobiles & Tablets"",""Smartphones""]",681.78,703.78,MYR,5.0,1.0,True,3.125976867771178,超高价(>$100),轻度(<15%)
Lazada,Versi Global HMD Skyline 5G Smartphone 108MP OIS AF Camera 4X Zoom Snapdragon 7s,HMD,"[""Mobiles & Tablets"",""Smartphones""]",399.08,498.85,MYR,0.0,0.0,True,20.000000000000007,超高价(>$100),中度(15-30%)
Lazada,(Ready Stock) Samsung Galaxy Z Flip6 5G Smartphone (12GB RAM + 256GB ROM) with 1,Samsung,"[""Mobiles & Tablets"",""Smartphones""]",1011.78,1099.78,MYR,0.0,0.0,True,8.001600320064012,超高价(>$100),轻度(<15%)
Lazada,【Pre-order】 Google Pixel 9 Pro / 6.3 inches/Google Pixel 9 Pro XL / 6.8 inches 3,Google,"[""Mobiles & Tablets"",""Smartphones""]",1091.42,1227.38,MYR,5.0,1.0,True,11.077253988169925,超高价(>$100),轻度(<15%)
Lazada,Mini hair straightener clipboard Small power plug Curling hair Straight hair Gir,No Brand,"[""Beauty"",""Beauty Tools"",""Body Skin Care Tools""]",1.1924,3.5772000000000004,MYR,4.9,3489.0,True,66.66666666666666,超低价(<$5),重度(>30%)
Lazada,Thailand Sim DTAC 5 Days Hight speed 10GB + Unlimited Social Apps ( 泰国5天网卡 ),No Brand,"[""Mobiles & Tablets"",""Smartphones""]",3.7136,4.378,MYR,5.0,278.0,True,15.175879396984925,超低价(<$5),中度(15-30%)
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",312.18,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen An,No Brand,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primer",13.0592,0.0,MYR,5.0,2.0,False,0.0,低价($5-15),无折扣
Lazada,"POCO F6 Smartphone | Snapdragon 8s Gen 3, 90W charging, 1.5K CrystalRes display,",Xiaomi,"[""Mobiles & Tablets"",""Smartphones""]",351.56,395.78000000000003,MYR,5.0,357.0,True,11.172873818788222,超高价(>$100),轻度(<15%)
Lazada,【Pre-order】 Google Pixel 9 / 6.3 inches Google Tensor G4 OLED 120Hz 12GB RAM 128,Google,"[""Mobiles & Tablets"",""Smartphones""]",1007.38,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",307.78000000000003,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,2024 LUMOS A10 PRO Android 11 Smart LED Projector with 5G Dual WIFi Auto Focus a,No Brand,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,1L NIPPON PAINT Odour-less Aircare Odourless Air Care Interior Wall Low Sheen An,No Brand,"[""Tools & Home Improvement"",""Wall Treatment"",""Paint & Primer",11.66,0.0,MYR,5.0,2.0,False,0.0,低价($5-15),无折扣
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",252.78,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,现货✨马卡龙大弯梳 Curved Vent Comb 头皮按摩梳头发蓬松梳子卷发造型梳弧形九排骨梳子男女 Straight Curly Hair Fluffy ,No Brand,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories",1.6962,1.738,MYR,4.9,1619.0,True,2.405063291139244,超低价(<$5),轻度(<15%)
Lazada,✨FAST SHIPPING✨ Y20s 8GB RAM + 256GB ROM 6.51 Inches 13MP LTE New With 2 Year Wa,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",74.58,241.78,MYR,5.0,233.0,True,69.15377616014558,高价($50-100),重度(>30%)
Lazada,FONKEN USB C To 30Pin Adapter Type-C Female To 30 Pin Male Charging Sync Convert,FONKEN,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",1.166,2.134,MYR,5.0,6.0,True,45.36082474226804,超低价(<$5),重度(>30%)
Lazada,【Pre-order】 Google Pixel 9 / 6.3 inches Google Tensor G4 OLED 120Hz 12GB RAM 128,Google,"[""Mobiles & Tablets"",""Smartphones""]",885.5,1097.58,MYR,0.0,0.0,True,19.322509520946078,超高价(>$100),中度(15-30%)
Lazada,OPPO A60 - Original OPPO Malaysia,OPPO,"[""Mobiles & Tablets"",""Smartphones""]",177.98,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,OPPO A60 - Original OPPO Malaysia,OPPO,"[""Mobiles & Tablets"",""Smartphones""]",188.98,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,现货✨马卡龙大弯梳 Curved Vent Comb 头皮按摩梳头发蓬松梳子卷发造型梳弧形九排骨梳子男女 Straight Curly Hair Fluffy ,No Brand,"[""Beauty"",""Personal Care"",""Hair Care"",""Hair Care Accessories",1.2804,2.178,MYR,4.9,1619.0,True,41.21212121212121,超低价(<$5),重度(>30%)
Lazada,Ambi Pur Air Effects Air Freshener Aerosol 275g,AMBI PUR,"[""Household Supplies"",""Air Care"",""Air Fresheners"",""Sprays""]",3.0580000000000003,4.07,MYR,5.0,40.0,True,24.864864864864863,超低价(<$5),中度(15-30%)
Lazada,CAT S62 [REFURBISH] 4G POC RUGGED PHONE,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",127.6,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,【COD】Magister Contact Lens Solution 120ml 5 in 1 Multi-purpose Contact Lens Care,Magister,"[""Fashion Accessories"",""Eyewear"",""Contact Lenses"",""Contact L",1.496,3.3,MYR,5.0,70.0,True,54.666666666666664,超低价(<$5),重度(>30%)
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",362.78000000000003,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,Apple USB-C to Lightning Cable (1m) - Fast Charging for iPhone,Mikuso,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",16.5,21.78,MYR,5.0,3.0,True,24.242424242424246,中价($15-30),中度(15-30%)
Lazada,Google Pixel 9 128GB 256GB,Google,"[""Mobiles & Tablets"",""Smartphones""]",879.78,0.0,MYR,0.0,0.0,False,0.0,超高价(>$100),无折扣
Lazada,HONOR X9b 5G - Original HONOR Malaysia,Honor,"[""Mobiles & Tablets"",""Smartphones""]",301.18,0.0,MYR,5.0,4.0,False,0.0,超高价(>$100),无折扣
Lazada,PROMOTION⭐ LUMOS Projector K11 Wifi Beamer Home Theater 4k Projectors Mobile Sma,No Brand,"[""Televisions & Videos"",""Video"",""Projectors""]",0.0022,0.0,MYR,0.0,0.0,False,0.0,超低价(<$5),无折扣
Lazada,XIAOMI Google TV (43Inch) A 43 / A Pro 43 / (55Inch) A 55 / A Pro 55 / (65Inch) ,Xiaomi,"[""Televisions & Videos"",""Smart Televisions""]",386.76,505.78000000000003,MYR,4.9,12.0,True,23.531970421922583,超高价(>$100),中度(15-30%)
Lazada,Rocoren 3M 240W 100W USB C To USB Type C Cable PD 3.1 100W Fast Charging Charger,Rocoren,"[""Electronics Accessories"",""Mobile Accessories"",""Cables & Co",1.43,2.563,MYR,4.9,1139.0,True,44.206008583690995,超低价(<$5),重度(>30%)
Lazada,[Buy 1 Get 6 Free] Original smartphone Y27 NFC /Y17 16GB+512GB best-selling mobi,No Brand,"[""Mobiles & Tablets"",""Smartphones""]",50.160000000000004,99.0,MYR,5.0,14.0,True,49.33333333333333,高价($50-100),重度(>30%)
